Year,ID,Station,Capacity,On-Peak Energy,Off-Peak Energy,CF,Energy,Mbtu,Cold,Warm,Stup Cst,Fuel Cst,VO&M Cst,FO&M Cst,Oper Cst,Tot Cst,Ave Hrt
2022,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,2,LS-Li-Ion-100-1,0,0,0,12.09312831,451.286525,0,,0,0,0,0,0,0,0,0
2022,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,R-GExpDGPVC,92.454,94.91626987,0,11.71954769,94.91626987,94.91626987,,365,0,0,0,0,0,0,1000
2022,,G-GExpDGPVC,1.464,1.130348632,0,8.813881964,1.130348632,1.130348632,,365,0,0,0,0,0,0,999.9999999
2022,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,R-GExpDGPVUC,92.454,54.01798669,0.131804133,6.686009227,54.14979083,54.14979083,,365,0,0,0,0,0,0,1000
2022,,G-GExpDGPVUC,1.464,1.228010632,0.002087106,9.5916746,1.230097737,1.230097737,,365,0,0,0,0,0,0,999.9999998
2022,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2022,,WaiverPV2,109.6,259.750904,0.637872,27.12111872,260.388776,260.388776,,365,0,0,0,0,0,0,1000
2023,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,9,Waiau 9,52.9,81.70123303,115.752475,42.60940951,197.4537081,2597.165202,,465,0,58.04500675,0,1.361462966,0,58.46666173,13153.28655
2023,10,Waiau 10,49.9,109.8353742,130.5989318,55.00368455,240.434306,2989.515322,,472,0,66.5712127,0,1.361462618,0,67.09621961,12433.81351
2023,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,15,Kahe 5,134.608,613.0260284,446.763952,89.8762268,1059.78998,10271.92176,,4,0,194.2591316,0.359271725,7.194532422,0,194.6184033,9692.412601
2023,16,Kahe 6,133.784,191.571944,145.5209388,28.76347149,337.0928828,3392.268613,,5,0,67.5349838,0.114275417,7.1945316,0,67.64925921,10063.30536
2023,17,KALA1,90,451.0169921,322.2,98.07419991,773.2169921,6624.258087,,1,0,124.2834028,0,0,0,124.2834028,8567.139826
2023,18,KALA2,118,567.872421,405.92,94.2063715,973.792421,7829.185101,,3,0,146.8900748,0,0,0,146.8900748,8039.891185
2023,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,22,CIP1,130,36.8756665,55.05673005,8.072742936,91.93239656,1275.37836,,196,0,31.74753053,3.422455078,2.4855376,0,35.16998561,13873.00242
2023,30,HPOFF,35,0,127.75,41.66666667,127.75,4602.65,,365,0,0,0,0,0,0,36028.57143
2023,31,HPON,68.5,329.4363333,0,54.9005655,329.4363333,21966.00451,,365,0,0,0,0,0,0,66677.54066
2023,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,35,CBRE PV,15,32.2161,0.05703,24.56098174,32.27313,32.27313,,365,0,0,0,0,0,0,1000
2023,36,CBRE WIND,10,12.149,7.768,22.73630137,19.917,19.917,,160,0,0,0,0,0,0,1000
2023,38,West Loch,20,45.87526,0.03632,26.20523973,45.91158,45.91158,,365,0,0,0,0,0,0,1000
2023,39,OffShrWind1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,41,DSG,8,2.558715216,5.080957858,10.90135998,7.639673074,77.99342241,,422,0,3.413015563,0,0,0,3.413015563,10209
2023,42,KSEP,1,1.9239,0,21.96232877,1.9239,1.9239,,365,0,0,0,0,0,0,1000
2023,43,KS2,5,11.2403,0.0167,25.70091324,11.257,11.257,,365,0,0,0,0,0,0,1000
2023,44,KREP,5,8.9675,0.0122,20.50159817,8.9797,8.9797,,365,0,0,0,0,0,0,1000
2023,45,HIE,1.7,8.40497,6.00355,96.75342466,14.40852,14.40852,,0,0,0,0,0,0,0,1000
2023,46,Chev,0.1,0.49441,0.35315,96.75342466,0.84756,0.84756,,0,0,0,0,0,0,0,1000
2023,48,WaiverPV1,27.6,65.389092,0.163668,27.1130137,65.55276,65.55276,,365,0,0,0,0,0,0,1000
2023,49,Kahuku,30,41.4432,30.1473,27.24143836,71.5905,71.5905,,200,0,0,0,0,0,0,1000
2023,50,Kawailoa,69,71.92215,47.20911,19.70936073,119.13126,119.13126,,7,0,0,0,0,0,0,1000
2023,51,DGPV,632.1519825,1018.334367,0.901207565,18.40555692,1019.235574,1019.235574,,365,0,0,0,0,0,0,1000
2023,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,54,FIT1-2,22.335,37.72770129,0.027851745,19.29704338,37.75555304,37.75555304,,365,0,0,0,0,0,0,1000
2023,55,FIT3,20,33.7725,0.0256,19.29115297,33.7981,33.7981,,365,0,0,0,0,0,0,1000
2023,56,NPMWind,24,58.55688,30.95496,42.5760274,89.51184,89.51184,,357,0,0,0,0,0,0,1000
2023,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,58,FuturePV,220,472.5028,0.83644,24.56098174,473.33924,473.33924,,365,0,0,0,0,0,0,1000
2023,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,60,SCH-1,8.14,9.080286412,13.22807299,31.28521339,22.3083594,201.6495408,,740,0,6.735666113,0.319143435,0.098837264,0,7.054809547,9039.191865
2023,61,SCH-2,8.14,9.294609606,13.07429324,31.37011944,22.36890285,202.5329786,,774,0,6.768128625,0.32000957,0.098837264,0,7.088138194,9054.220496
2023,62,SCH-3,8.14,9.374557314,13.65540419,32.29718721,23.0299615,208.5334027,,788,0,6.967789769,0.329466676,0.098837264,0,7.297256445,9054.874135
2023,63,SCH-4,8.14,8.973065586,12.85713192,30.61463978,21.8301975,197.6597843,,750,0,6.604762842,0.31230285,0.098837264,0,6.917065691,9054.420342
2023,64,SCH-5,8.14,9.080025794,12.99946521,30.96424866,22.079491,199.9030817,,765,0,6.68034512,0.315869243,0.098837264,0,6.996214363,9053.790309
2023,65,SCH-6,8.14,9.278352492,13.49037911,31.93083875,22.7687316,206.0996982,,788,0,6.887354642,0.325729521,0.098837264,0,7.213084162,9051.874376
2023,66,JBPHH16-1,100.716,432.0250991,353.454174,89.02913507,785.479273,6683.010086,,1737,0,155.4442557,2.682765641,3.939280736,0,158.1270213,8508.194061
2023,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,75,KMCBH9-1,54.984,196.1827888,182.52998,78.62660271,378.7127688,3325.66949,,2709,0,77.50828123,2.586949494,2.14784604,0,80.09523073,8781.50874
2023,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,2,LS-Li-Ion-100-1,0,0,0,12.25526265,457.3369894,0,,0,0,0,0,0,0,0,0
2023,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,R-GExpDGPVC,109.344,112.2560907,0,11.71954769,112.2560907,112.2560907,,365,0,0,0,0,0,0,1000
2023,,G-GExpDGPVC,1.552,1.198293085,0,8.813881964,1.198293085,1.198293086,,365,0,0,0,0,0,0,1000
2023,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,R-GExpDGPVUC,109.344,63.88628655,0.15588283,6.686009227,64.04216938,64.04216938,,365,0,0,0,0,0,0,1000
2023,,G-GExpDGPVUC,1.552,1.301825479,0.00221256,9.5916746,1.304038039,1.304038038,,365,0,0,0,0,0,0,999.9999999
2023,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2023,,WaiverPV2,109.6,259.661032,0.649928,27.1130137,260.31096,260.31096,,365,0,0,0,0,0,0,1000
2024,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,9,Waiau 9,52.9,57.30663815,89.24261839,31.53810686,146.5492565,1936.320781,,379,0,45.06018433,0,1.389952254,0,45.3851105,13212.76427
2024,10,Waiau 10,49.9,83.58965902,114.2283402,45.13078964,197.8179992,2465.26917,,435,0,57.16500542,0,1.389952319,0,57.60897553,12462.3097
2024,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,15,Kahe 5,134.608,485.2859753,363.980032,71.82581171,849.2660073,8237.764861,,7,0,163.9286429,0.293124989,7.345081871,0,164.2217679,9699.864106
2024,16,Kahe 6,133.784,394.0752747,309.8213352,59.89800665,703.8966099,7089.141051,,7,0,144.3062518,0.2429506,7.345082342,0,144.5492024,10071.28171
2024,17,KALA1,90,443.2697403,316.8,96.14320739,760.0697403,6512.12466,,2,0,127.387708,0,0,0,127.387708,8567.798867
2024,18,KALA2,118,580.291,415.36,96.05783628,995.651,8006.381713,,2,0,156.6177966,0,0,0,156.6177966,8041.35356
2024,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,22,CIP1,130,15.22895347,26.79260509,3.679903895,42.02155856,605.4547712,,118,0,16.14477729,1.592748493,2.537549596,0,17.73752579,14408.19408
2024,30,HPOFF,35,0,128.1,41.66666667,128.1,4615.26,,366,0,0,0,0,0,0,36028.57143
2024,31,HPON,68.5,330.4474444,0,54.91860524,330.4474444,22038.91821,,366,0,0,0,0,0,0,66694.17053
2024,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,35,CBRE PV,15,32.21349,0.057735,24.49242942,32.271225,32.271225,,366,0,0,0,0,0,0,1000
2024,36,CBRE WIND,10,12.214,7.829,22.81762295,20.043,20.043,,163,0,0,0,0,0,0,1000
2024,38,West Loch,20,45.6406,0.03644,26.00013661,45.67704,45.67704,,366,0,0,0,0,0,0,1000
2024,39,OffShrWind1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,41,DSG,8,2.352792732,3.705356967,8.621000824,6.058149699,61.84765028,,280,0,2.780642525,0,0,0,2.780642525,10209
2024,42,KSEP,1,1.9191,0,21.8476776,1.9191,1.9191,,366,0,0,0,0,0,0,1000
2024,43,KS2,5,11.2473,0.0167,25.64663024,11.264,11.264,,366,0,0,0,0,0,0,1000
2024,44,KREP,5,8.9791,0.0123,20.47222222,8.9914,8.9914,,366,0,0,0,0,0,0,1000
2024,45,HIE,1.7,8.42996,6.0214,96.77595628,14.45136,14.45136,,0,0,0,0,0,0,0,1000
2024,46,Chev,0.1,0.49588,0.3542,96.77595628,0.85008,0.85008,,0,0,0,0,0,0,0,1000
2024,48,WaiverPV1,27.6,65.39958,0.163392,27.04314663,65.562972,65.562972,,366,0,0,0,0,0,0,1000
2024,49,Kahuku,30,41.3751,30.2064,27.1635929,71.5815,71.5815,,200,0,0,0,0,0,0,1000
2024,50,Kawailoa,69,71.88075,47.2788,19.6601776,119.15955,119.15955,,7,0,0,0,0,0,0,1000
2024,51,DGPV,668.6569867,1080.177282,0.953515963,18.40697935,1081.130798,1081.130798,,366,0,0,0,0,0,0,1000
2024,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,54,FIT1-2,22.335,37.73219063,0.02854413,19.24696038,37.76073476,37.76073476,,366,0,0,0,0,0,0,1000
2024,55,FIT3,20,33.7673,0.0262,19.2358265,33.7935,33.7935,,366,0,0,0,0,0,0,1000
2024,56,NPMWind,24,58.54968,30.92952,42.44421676,89.4792,89.4792,,359,0,0,0,0,0,0,1000
2024,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,58,FuturePV,220,472.4339831,0.84678,24.49084923,473.2807631,473.2807631,,366,0,0,0,0,0,0,1000
2024,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,60,SCH-1,8.14,6.426131037,10.11735728,23.13717637,16.54348832,150.4193796,,607,0,5.188519294,0.240963489,0.100905471,0,5.429482783,9092.361703
2024,61,SCH-2,8.14,6.359254205,10.10350833,23.02427596,16.46276254,149.7153729,,626,0,5.166393786,0.239787681,0.100905471,0,5.406181466,9094.182861
2024,62,SCH-3,8.14,6.329157564,9.670830309,22.3770546,15.99998787,145.4728703,,620,0,5.021153089,0.233047156,0.100905471,0,5.254200244,9092.061283
2024,63,SCH-4,8.14,5.711384663,9.376407936,21.10128841,15.0877926,137.3370591,,581,0,4.739909354,0.219760614,0.100905471,0,4.959669967,9102.528302
2024,64,SCH-5,8.14,5.492260901,9.386394708,20.80879633,14.87865561,135.7989836,,646,0,4.693891966,0.216714438,0.100905471,0,4.910606403,9127.100401
2024,65,SCH-6,8.14,6.17486806,10.02133986,22.65148147,16.19620792,147.4245077,,606,0,5.086310559,0.235905191,0.100905471,0,5.322215749,9102.408939
2024,66,JBPHH16-1,100.716,383.8282925,350.3617771,82.98846082,734.1900696,6246.206397,,2362,0,150.990001,2.553068012,4.021711915,0,153.543069,8507.614928
2024,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,75,KMCBH9-1,54.984,160.9437156,167.8627616,68.07877088,328.8064772,2889.001232,,3099,0,70.0093502,2.286779224,2.192790686,0,72.29612943,8786.32701
2024,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2024,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
